,기업명
8249,일우이앤씨
8250,다우실란트산업
8251,남현
8252,글로벌엠이엠
8253,호텔금오산
8254,라이쏠
8255,서울문화사
8256,고것참식품
8257,한테크
8258,에이치비인베스트먼트
8259,한산리니어시스템
8260,미립물산
8261,한국코닥
8262,전산텍스
8263,세아에스에이
8264,삼구화학공업
8265,라인물류시스템
8266,상일기업
8267,글로벌텔레콤
8268,글로리아항공
8269,도아기업
8270,이연종합건설
8271,신일가스
8272,서울향료
8273,영화식품
8274,리얼디엔씨
8275,유진철강산업
8276,엔티아이국제운송
8277,금화주강산기
8278,대라수건설
8279,태승이십일
8280,삼영유니텍
8281,퓨전
8282,지텍
8283,큐에스엔지니어링
8284,한켐
8285,덕흥건설
8286,원진
8287,동미전기공업
8288,오주건설
8289,영도우리마트
8290,진성씨앤아이(주)창원이공장
8291,삼성정밀
8292,한국콘크리트산업
8293,이웨이
8294,제일산업개발
8295,케이제이아이
8296,우광산업
8297,퍼블릭개발
8298,한웰
8299,벽산중기산업
8300,에스티
8301,이썸테크
8302,시에나컨트리클럽
8303,중앙포장
8304,한국가스스프링
8305,인창기건
8306,성보산업
8307,시스게이트
8308,부경식품
8309,신성에프에이
8310,진코퍼레이션
8311,경보
8312,케미원
8313,한솔프린팅
8314,신성콘크리트공업
8315,명성산업
8316,동남
8317,하성
8318,월산
8319,케이에스엠기술
8320,신동디지텍
8322,서영피엔아이
8323,디비켐
8324,한국정보기술단
8325,썬테크
8326,대진흥업운수
8327,대솔오시스
8328,엠이씨인더스트리
8329,제니켐상사
8330,삼영운수
8332,나노코
8333,유라통상
8334,임페리얼레이크
8335,인테크디자인
8336,세안산업개발
8337,시공사
8338,대창이앤티
8339,에프티앤
8340,인터그래프코리아
8341,호경상사
8342,일광건설
8343,니드필
8344,신대일페이퍼
8345,도영통상
8346,대유토건
8347,이호건업
8348,지에스교역
8349,가나공업
8350,장인열처리
8351,남부여객자동차
8352,에스지엠
8353,상진전선
8354,태건
8355,트라비스엘리베이터
8356,가경디앤씨
8357,데코원
8358,에이치엠티
8359,리스템
8360,테릭
8361,대성유리
8362,하이테크주택
8363,해광요업
8364,대열보일러
8365,서울디앤씨
8366,씨앤씨
8367,옥천산업
8368,경한코리아
8369,동그랑
8370,지오텍엔지니어링
8371,범한엔지니어링종합건축사사무소
8372,한빛이디에스
8374,가흥
8375,중앙하이텔
8376,플라스코앤비
8377,오토젠
8378,동진산업
8379,에코시안
8380,대우선재
8381,해동우남
8382,세흥
8383,한국팬트라
8384,제일에스엘산업
8385,세기위더스
8386,승일실업
8387,동성정공
8388,대성씨앤씨
8389,비에스이
8390,명진테크
8391,위즈코리아
8392,대정고분자산업
8393,씨엔아이전선
8394,영진공업
8395,비전
8396,진일스틸
8397,일우
8398,태봉
8399,일화스텐레스
8400,가빈
8401,수현이십일
8402,화신엔지니어링
8403,엠스코
8404,큐엔큐
8405,나진산업
8406,국제저축은행
8407,우진정밀
8408,신인운수
8409,천우모터스
8410,뉴서광
8411,한국호야렌즈
8412,대준산업
8413,광산관광개발
8414,포인트닉스
8415,진흥전기
8416,신흥정보통신
8417,한국중천전화산업
8418,쌍용자동차대구사업소
8419,로드스타씨앤에어
8420,남유산업
8421,로봇앤드디자인
8422,유니베라
8423,케이엠디지텍
8424,경안레져산업
8425,우성진공
8426,코리아코프
8427,리팩
8428,신대한판지
8429,피엔씨트레이딩
8430,전우정밀
8431,바로크레디트대부
8432,재원푸드
8433,부영개발
8434,태광정밀화학
8435,야마하뮤직코리아
8436,러쉬코리아
8437,히타치금속한국
8438,동일금속코일센타
8439,성호철강
8440,우리저축은행
8441,고려공업검사
8442,필코리아테크놀로지
8443,에프에스코리아
8444,동일섬유
8445,우진관광개발
8446,아이씨엠씨
8447,대한특수금속
8448,에어텍시스템
8449,재능유통
8450,효림세울
8451,페리
8452,대복해운
8453,케이엔알시스템
8454,씨엔이지에스
8455,씨티케이
8456,짐월드
8457,휴먼텍
8458,성화써포트
8459,옥산아이엠티
8460,삼양컴텍
8461,대명엘리베이터
8462,남여주레저개발
8463,콜러노비타
8464,버라이존코리아
8465,삼화
8466,용원석산개발
8467,에스아이티씨로지스틱스코리아
8468,에이스안전유리
8469,대원에프엔씨
8470,삼선개발
8471,금성종합건축사사무소
8472,대흥공업
8473,신신토건
8474,대광직물
8475,일진엠티에스
8476,세운교통
8477,동국유리창호
8478,청우
8479,창원관광개발
8480,신도테크노
8481,상명건설
8482,태양여객
8483,청송엔지니어링
8484,천일상사
8485,장인가구
8486,신안건설
8487,피씨엠
8488,홈우드
8489,신창산업
8490,한국경영원
8491,세종
8492,애드쿠아인터렉티브
8493,건설콘크리트
8494,동원
8495,미래세라텍
8496,세진기술산업
8497,윈시스템즈
8498,진흥목재
8499,남성기계산업
8500,뉴트리케어
8501,광주지오팜
8502,영종산업
8503,뉴스핌
8504,한신전선
8505,에스큐엔지니어링
8506,와이디텍스타일
8507,실버텍스
8508,오앤와이스틸
8509,선헬스케어인터내셔널
8510,메디랩코리아
8511,우성주택건설
8512,아프로텍
8513,대성출판
8514,공주교통
8515,한진흥업
8516,금보개발
8517,비츠로밀텍
8518,레덴시
8519,태성정밀
8520,썬시멘트
8521,거승
8522,연두콩
8523,서우건영
8524,에스피케이인크
8525,남전상공
8526,고려철강
8527,풍국기업
8528,다락원
8529,신독
8530,코리아후드써비스
8531,용비통상
8532,거촌
8533,미광정공
8534,웅진건설
8535,세기아케마
8536,구미이화
8537,오리온
8538,장암칼스
8539,조양케미칼
8540,삼양화인
8541,한국프라스틱
8542,전주원파워
8543,한국산텐제약
8544,동은밸브
8545,노바인터내쇼널
8546,정화식품상사
8547,보람종합철강
8548,기산과학
8549,오케이건설
8550,이코넥스
8551,한국프레틀
8552,태평양자원무역
8553,우련통운
8554,동화산업
8555,신흥피앤피
8556,에이엘티
8557,한일식품
8558,대경실업
8559,엔티티코리아
8561,디에스브이솔루션스
8562,아이에스스틸
8563,리퓨어헬스케어
8564,대주
8565,삼부크럭스개발
8566,나라기술단
8567,라온저축은행
8568,합동건설
8569,원우닛트
8570,넷츠
8571,종합해사
8572,동영콜드프라자
8573,태광뉴텍
8574,한국물류
8575,호남고속
8576,동우건설
8577,한국해양기술
8578,강원
8579,진글라이더
8580,이오에스
8581,동림공업
8582,넥스큐브코퍼레이션
8583,수일개발
8584,바이오넷
8585,맥쿼리캐피탈코리아
8586,영실로직스
8587,동재
8588,성원아이북랜드
8589,태승기업
8590,삼보프라텍
8591,삼정
8592,아주물산
8593,참빛산업
8594,견우마을
8595,대영정밀
8596,대호창고
8597,삼호
8598,펜디코리아
8599,화빈기계
8600,다다
8601,비에이월드
8602,신의페트라
8603,케이엠피
8604,미광운수
8605,서경
8606,클래르
8607,팬직
8608,노트북랜드이십일
8609,두루두루
8610,케이씨에이치산업개발
8611,어드벤처
8612,제일저지
8613,자안바이오
8614,에어콘테이너로지스틱스
8615,누리인포스
8616,성유상사
8617,협성종합건업
8618,씨월드고속훼리
8619,스파클
8620,웰츄럴바이오
8621,황동산업
8622,성암토건
8623,대재아이앤씨
8624,영공
8625,현대시트
8626,청광
8627,오양기업
8628,비엠씨
8629,케이씨
8631,네오플라테크
8632,유신메라민공업
8633,개념원리
8634,인평
8635,금광공사
8636,현보
8637,포럼씨앤디
8638,대륭종합건설
8639,에스엠퍼스트프라자
8640,삼미건설
8641,이화텔레콤
8642,젬텍
8643,코켐
8644,미래해운
8645,에쓰엠씨엔지니어링
8647,성우엔비테크
8648,청동
8649,동양건설산업
8650,영화기업
8651,대승종합관리
8652,월드퍼니처
8653,대성건설
8654,한창실업
8655,혜안인
8656,위니텍
8657,미연건설
8658,아모제
8659,아이피엔가산공장
8660,대백아울렛
8661,삼원이앤비
8662,우신에이펙
8663,썬텍
8664,마이스터건설
8665,아이더블유아이
8666,리모트솔루션
8667,일진
8668,디플러스
8669,우리건설
8670,한영나염
8671,베스트상무
8672,세한피엔씨
8673,한빛향료
8674,삼보씨엠씨
8675,삼구건설
8676,원신레미콘
8677,조선기기
8678,케이앤엠파트너스
8679,동남공영
8680,케이디디아이코리아
8681,에스원피앤피
8682,리뉴테크
8683,제원인터내쇼날
8684,형제테크
8685,서원기술
8686,위드이십일
8687,미켈란스포츠센터
8688,삼부고무공업
8689,광명
8690,상아제관
8691,코리아이지텔
8692,동성엔지니어링
8693,이에스오리엔트
8694,지원네트웍스
8695,코리아인스트루먼트
8696,진일산업
8697,비앤에스파트너
8698,경기산업
8699,대건
8700,한신기업
8701,한국써몬
8702,대정화학공업
8703,메티스
8704,발렌타인
8705,금호통상
8706,케이피알앤드어소시에이츠
8707,미주제강
8708,굿이어코리아
8709,캐져콤푸레셔
8710,다누시스
8711,소원기업
8712,하나코스
8713,아킬라
8714,삼정
8715,테크플라워
8716,동광종합토건
8717,제일교통
8718,하나유비에스자산운용
8719,동아공사
8720,한일종합건설
8721,한송우드
8722,미성강업
8723,탄용환경개발
8724,다우스틸
8725,티엠에스코리아
8726,동광에스아이
8727,협성메디칼
8728,인천컨테이너터미널
8729,에이씨티
8730,한국이엔이
8731,동승전기
8732,해종운송하역
8733,아르데코
8734,장은테크
8735,금강기계공업
8736,팬스타트리
8737,동화지앤피
8738,동광정밀
8739,삼진여객자동차
8740,유텔
8741,동궁종합건설
8742,카본텍
8743,코엑스
8744,엠에이엠
8745,공영기업
8746,신안관광개발
8747,삼호에너지
8748,대영정공
8749,경원기계공업
8750,짐메이트
8751,씨엔아이전자
8752,에스엠이
8753,이엠케이
8754,카라신
8755,명진테크
8756,한미에이디엠
8757,오션스퀘어
8758,티에스피
8759,킴스프라이스
8760,우일에너지
8761,동화에이시엠
8762,유창강건
8763,코스모스악기
8764,태협
8765,동양환경
8766,부원공업
8767,동원리소스
8768,형성산업
8769,세경금속
8770,한미케이블
8771,디디비코리아
8772,동광개발
8773,티에스오토모티브
8774,프리머스에이치알
8775,새한항업
8776,엘림비엠에스
8777,지비텍스타일
8778,다산
8779,경기화학물류
8780,덕인
8781,삼매봉개발
8782,우리
8783,에버그린
8784,팩넷네트워크코리아
8785,오케이
8786,선산토건
8787,동양교통
8788,지산종합건설
8789,도스코
8790,일진라드
8791,대가종합건설
8792,주호산업
8793,이더블유에스코리아
8794,현대기업
8795,대명공업
8796,헨켈홈케어코리아
8797,동인
8798,엔에스유통
8799,한국청과
8800,해성인터내셔날
8801,태안모터스영등포서비스
8802,협신하이드로릭
8803,쉰들러엘리베이터
8804,하나금속
8805,일진이플러스
8806,태승이엔씨
8807,서현케미칼
8808,홈에디션명진
8809,제이에스물산
8810,신생공업
8811,보타메디
8812,한국차체
8813,요진알루미늄
8814,대길환경
8815,스피어상사
8816,선구엔지니어링
8817,삼화개발
8818,주영엔에스
8819,유성산업
8820,정안전기
8821,테크메탈
8822,오대
8823,콘티넨탈오토모티브코리아
8824,정일
8825,페이토
8826,피티케이
8827,평택항만물류
8828,삼미정공
8829,반석중공업
8830,주로인터내셔날
8831,삼원에프에이
8832,삼일니트
8833,신흥플랜지
8834,인천금속
8835,대정
8836,택산상역
8838,포에이스
8839,경도
8840,성우메디텍
8841,디와이홀딩스
8842,원광밸브
8843,승윤종합건설
8844,동양전자산업
8845,영진철강
8846,한울상사
8847,위스코
8848,티제이글로브스틸
8849,서주산업개발
8850,진명정밀
8851,지에스컴퍼니
8852,삼성콘크리트
8853,글로벌소싱앤드솔루션21
8854,학산
8855,학천기업
8856,뷰티르샤
8857,에스제이건설
8858,세창토건
8859,은진
8860,서천산업
8861,경익운수
8862,림스케이블
8863,씨케이
8864,동해종합기술공사
8865,동해금속
8866,아사달
8867,동강엠텍
8868,신우산업개발
8869,제이아그로
8870,유로세라믹
8871,탑프라
8872,수협유통
8873,태웅메디칼
8874,동신알앤에프
8875,미르시스템
8876,삼부선재
8877,케이씨티브이광주방송
8878,상진운수
8879,월드건설
8880,삼익테크
8881,이에스아이
8882,휴스코
8883,삼화비철공업
8884,일양화학
8885,이노알에스
8886,쏠리드
8887,한림상사
8888,코스모텍
8889,네오그린
8890,구리청과
8891,화양산업
8892,대륙프랜지공업
8894,엠제이텍
8895,부경에스엠
8896,뱅뱅어패럴
8897,엠에스이엔지
8898,피엘코스메틱
8899,자스텍
8900,아론
8901,비씨에프
8902,태광판지
8903,금남고속
8904,신영기업
8905,건국이엔아이
8906,서한안타민
8907,한바다코퍼레이션
8908,디포커스
8909,나우동인건축사사무소
8910,동화이에스
8911,카메오
8912,범창페이퍼
8913,태림에프웰
8914,무궁화
8915,두선산업
8916,한림철강
8917,에스아이판
8918,광득건설
8919,디씨엔미디어
8920,장유
8921,길종합건축사사무소이엔지
8922,태천
8923,국성폴리텍
8924,포러스무역
8925,성창약품
8926,코콤텍
8927,우림개발
8928,미화물류
8929,에스엠씨
8930,태흥아이에스
8931,동선합섬
8932,호진플라텍
8933,기흥모터스
8934,에프엠텍
8936,화경산업
8937,케이엠티
8938,대동중공업
8939,승보
8940,보원산업
8941,우진교통
8942,대진기계
8943,한백
8944,동인종합건설
8945,신성미네랄
8946,광릉레저개발
8947,금강고속
8948,인바이오텍
8949,문화유통북스
8950,데코앤에프
8951,대명케미칼
8952,대성특수강관
8953,맨담코리아
8954,삼성냉장
8955,대동사
8956,이스트한
8957,동주해운
8958,진경산업
8959,부광금속
8960,대건씨엔디
8961,한조
8962,써머스플랫폼
8963,주강로보테크
8964,일신텔콤
8965,보아스메가텍
8966,올림픽콜로세움
8967,신대동이앤티
8968,한진휴에프
8969,엔솔엔지니어링
8970,신창실업
8971,이온
8972,한보기공
8973,비경통상
8974,국제가스공업
8975,더블유엠홀딩스
