,기업명,휴폐업발생일자
2440,에프에스물류,20220525
2441,삼원중공업,20210425
2442,이투안산지점,20201214
2443,참조은정보통신(주)지점,20200531
2444,에스씨엘피에프브이,20210324
2445,씨피게이트넷,20210831
2446,체험팩토리,20220121
2447,인투산업개발,20200511
2448,피플커넥트,20211201
2449,파룩스,20210531
2450,인창유통산업,20201031
2451,태남,20200602
2452,윤토,20200813
2453,스마트달인,20200427
2454,경남수출포장,20220310
2455,해광종합건설,20200401
2456,클로버관광,20210731
2457,뷰티르샤아산지점,20210323
2458,엘에프네트웍스송림아울렛점,20200630
2459,엘에프웍스곤지암아울렛점,20200930
2460,에스케이이엔지,20220630
2461,가드너,20210419
2462,삼성애니윈,20220602
2463,아침호수,20220331
2464,이촌회계법인,20190831
2465,주영엔에스(주)부설연구소,20181231
2466,금상축산유통,20201031
2467,비아이씨,20201231
2468,올피아,20200630
2469,초초스팩토리,20200401
2470,미르상사,20211231
2471,케이리얼티제1호기업구조조정부동산투자회사,20211029
2472,델리아이,20220706
2473,피앤티,20210430
2474,우광산업개발,20211124
2475,엘에스에스,20210430
2476,태희토건,20220427
2477,농업회사법인 도울농산,20201231
2478,세원하드페이싱완주공장,20190630
2479,신화산업개발군포지점,20211001
2480,미래공간씨앤디부산지사,20181231
2481,신일석재산업상주지점,20201231
2482,이자르씨앤에스,20210913
2483,동아에스앤티,20210120
2484,쏠라코니아,20211231
2485,금강케미칼,20200531
2486,성창로직스,20220228
2487,현빈개발(주)화성,20210331
2488,더제이에스,20210618
2489,키빅,20210831
2490,파워켐코퍼레이션,20220510
2491,생보제일호위탁관리부동산투자회사,20181108
2492,뉴부산관광여행사,20201126
2493,스타식품,20210131
2494,명성엔지니어링,20210609
2495,포스트브이케이,20200114
2496,대진전자,20190514
2497,힐중공업,20200608
2498,트레졀콜렉션,20210422
2499,으뜸,20191231
2500,제이에너지,20191204
2501,윤탁종합건설,20210630
2502,농업회사법인한국푸드에스엠디,20211202
2503,우리비젼통신,20211227
2504,대흥소프트밀,20200930
2505,용진환경,20210618
2506,한건종합건설,20200630
2507,삼성공업(주)군산이공장,20180426
2508,신일정공(주)군산지점,20200722
2509,대경산업,20190701
2510,와이케이피,20211031
2511,화천일반산업단지,20220331
2512,도원스틸,20210716
2513,프라임텍,20220517
2514,헬셀,20180701
2515,가이아디자인,20201117
2516,농업법인에버그린,20210630
2517,아레넬인터내셔널,20200831
2518,카아이,20220630
2519,더블유원,20220418
2520,코저스코리아,20201201
2521,구웅산업,20210630
2522,바이찬,20220331
2523,스윗트래커,20190924
2524,디케이이노텍스,20191031
2525,활황,20210830
2526,타이탄플랫폼,20191014
2527,지니쿼터스,20201231
2528,케이에이치스포츠,20210929
2529,농업회사법인보금,20191231
2530,디씨티오토,20200605
2531,알리다그룹,20220520
2532,한샘수성,20211130
2533,엠케이관광,20200604
2534,태우농원 영농조합법인,20201231
2535,우일파워텍,20210630
2536,코리아스틸,20201119
2537,다온건설,20201231
2538,현대레미콘,20220630
2539,에스앤제이종합건설,20201231
2540,대성나염,20200930
2541,엠제이테크사상영업소,20191231
2542,건화공업(주)성포공장,20211231
2543,주식회사 에드엔이엔씨,20201105
2544,제이알제팔호위탁관리부동산투자회사,20190618
2545,너른마당,20200810
2546,비워크,20210630
2547,아시아그룹,20211031
2548,리틀송,20200331
2549,월향,20211018
2550,아리한,20200131
2551,대성전기파워텍,20210630
2552,엠티하이테크,20211130
2553,코텍,20201228
2554,보아즈전자,20200423
2555,청남,20211101
2556,씨앤에스산업개발,20190715
2557,베스트컴퓨터,20200831
2558,명보산업개발,20190605
2559,조일,20191231
2560,엔씨테크론,20220712
2561,신일화학,20200630
2562,일마니,20210326
2563,호성,20211031
2564,가온플랜트,20220727
2565,옵스웨이,20220331
2566,오뉴이노베이션,20210906
2567,은혜케터링,20200911
2568,포터플러스,20200812
2569,신일금속,20200630
2570,용산에스앤씨,20200301
2571,성진테크,20191231
2572,와이디패션,20201229
2573,세영마그윈,20200122
2574,영림산업,20220131
2575,토너테크,20210430
2576,재화,20210630
2577,쥬비트,20210524
2578,한결,20200820
2579,지테크,20200825
2580,이에스에스이,20211103
2581,우진침구,20200914
2582,건영이앤씨,20200731
2583,한서공조,20190630
2584,마무트코리아동대문점,20200929
2585,마무트코리아청계산점,20190722
2586,마무트코리아대전둔산지점,20190722
2587,마무트코리아대구수성점,20200929
2588,삼포실버드림,20201231
2589,삼포실버드림,20201231
2590,삼포실버드림국립의료원,20201231
2591,삼포실버드림,20201231
2592,삼포실버드림연세장례식장,20201231
2593,굿모닝세무법인,20220211
2594,위드이엔씨,20210419
2595,엘에이치마이홈사차유동화전문,20220531
2596,제이앤제이트레이딩,20210930
2597,게임빈,20211125
2598,유성테크닉스,20191231
2599,우정마늘농산,20201231
2600,일진엠에이시,20191231
2601,아디아,20200731
2602,디엔에프스틸,20210331
2603,본아이온,20200630
2604,에스디금속,20210406
2605,무진전력,20200214
2606,서현종합건설,20210531
2607,금석해운,20211123
2608,아이홈시스,20201021
2609,삼성홈마트,20200229
2610,스카이,20191231
2611,오픈정보기술(주)지점,20200511
2612,본오,20210604
2613,자이크로,20201020
2614,삼미산업,20210506
2615,소해하우징,20201223
2616,그린월드,20211231
2617,홍지원,20220315
2618,디에스코텍,20210823
2619,씨엔씨알,20210825
2620,상원이노텍,20201217
2621,뉴에너지파워,20201012
2622,성찬종합건설,20200521
2623,세종머티리얼즈(주)제이공장,20191231
2624,시원,20211101
2625,제이앤제이산업,20220715
2626,엘브이아이파트너스,20200630
2627,선진케미컬,20211231
2628,우성엔지니어링,20220428
2629,구미디지털서비스,20201231
2630,대운디에이치,20200630
2631,바이픽스,20201231
2632,세진전자,20220616
2633,한울앤시마,20220217
2634,해성아이엔티엘,20200217
2635,씨엠에이인터내셔널대구지사,20191031
2636,보경기획(주)부산지점,20210630
2637,씨오엠플러스,20210701
2638,트루인컨설팅,20220603
2639,안나푸르나프로덕션,20200122
2640,네오위즈에이블스튜디오,20201230
2641,펍지랩스,20201202
2642,그린월드하우징,20210730
2643,바로에스앤티,20190607
2644,부성종합건설,20211231
2645,이솔이엔지,20220731
2646,경동산업개발,20210413
2647,네스트케미칼,20210331
2648,디엠씨,20180930
2649,진건강드림,20201126
2650,햇빛드림,20201231
2651,에스원텍,20190809
2652,한국브이엔시스템즈,20190429
2653,신정개발,20210622
2654,미르전기,20191028
2655,신영이엔지,20220506
2656,하이스텍,20210630
2657,토산산업,20200831
2658,조은자리,20200531
2659,신신체육이십일,20210323
2660,청남회계법인경남지사,20210331
2661,쥬비스다이어트,20210630
2662,레졸루션얼라이언스코리아,20210114
2663,케이티에스엔시,20210930
2664,우신에스에스디,20220630
2665,케이엠소방,20210420
2666,화성이엔지,20220618
2667,성원디앤에프부평지점,20190531
2668,인지전기공업(주)양산지점,20220430
2669,에듀파트너,20190430
2670,와이즈산전2공장,20200320
2671,슈페리어홀딩스(주)성남1지점,20190601
2672,템포트코리아,20190430
2673,앱크로스,20200102
2674,에어쿡,20190709
2675,잇다건설,20200710
2676,방주건업,20200810
2677,노블레스명품세탁,20211231
2678,벨류원,20211018
2679,군산활어,20201231
2680,씨엔지글로벌,20220408
2681,제이엔에이치휴먼,20200501
2682,유진엘앤씨,20210630
2683,금천지에스,20220728
2684,우리들휴브레인(주)강서지점,20210312
2685,우리들휴브레인(주)청담지점,20210312
2686,파라솔,20200730
2687,지스톰,20190531
2688,제이알제10호위탁관리부동산투자회사,20200129
2689,디자인비,20220430
2690,아이씨티나까조,20220519
2691,유신다이케스팅,20200909
2692,지음아이엔씨,20200630
2693,청아건축디자인,20210429
2694,쿠도스,20200731
2695,농업회사법인내몸애,20210531
2696,포시,20201231
2697,터멕스,20201208
2698,쏨마피앤디,20200929
2699,에스앤아이정보통신,20220630
2700,행복한사람들,20210226
2701,계원디앤이서울지점,20190408
2702,제이앤케이인포텍,20200831
2703,쏘시에보떼,20211117
2704,왓이프,20211231
2705,포커스에이치엔에스,20211012
2706,마임하임바이오,20210812
2707,천수푸드,20200717
2708,유창엔지니어링,20191001
2709,이셀전자,20191106
2710,티엠건설,20201126
2711,경진물류,20190630
2712,경모기업,20191231
2713,세원산업,20201231
2714,라이브존,20220706
2715,성박,20191231
2716,진영컬렉션,20200630
2717,석천정보통신,20210430
2718,이진리테일,20210527
2719,트인테크,20200422
2720,기원플러스,20210924
2721,나비스,20220405
2722,횡성미트앤푸드,20191231
2723,에스비디앤씨,20210630
2724,한솔푸드시스템,20201223
2725,티에스인터내셔널,20191231
2726,에프파이브패밀리,20220630
2727,이지에이,20210408
2728,태영테크,20191031
2729,영창전기소방,20210127
2730,삼진아트팩지점,20190410
2731,동진엔지니어링지점,20201130
2732,에스피아이레이저코리아,20201201
2733,중원이엔씨,20200331
2734,뭉클,20190731
2735,피에스엔,20210608
2736,백마테크,20210113
2737,성화정보,20200430
2738,범한골드,20200331
2739,티엔,20190924
2740,제일테크지점,20190102
2741,대찬,20210101
2742,씨미넥스,20211031
2743,에펠,20210831
2744,태영정공,20201231
2745,구보설비,20210815
2746,에이치알인앤인,20220630
2747,다인인더스,20200630
2748,협동식품,20201231
2749,써니투자개발,20220630
2750,신풍특산,20201202
2751,에브리데이비바마트마굿간,20210630
2752,하늘빛,20211130
2753,대아티아이(주)지점,20210930
2754,대아티아이,20210930
2755,이에스디코리아,20201231
2756,디에스,20220630
2757,석천솔라파워,20201031
2758,케이엠씨,20210326
2759,네오폴리,20210830
2760,디에스이엔지,20200930
2761,엘테크,20200429
2762,청정철원,20201231
2763,에스디코퍼레이션,20210630
2764,그린시그널,20201101
2765,선홍무역,20200417
2766,일흥씨푸드,20201229
2767,지리산산업개발,20200630
2768,소요산야구공원,20211025
2769,유진코어,20201030
2770,우진디앤티,20201130
2771,케이지산업,20200706
2772,드림팩트리테일,20211125
2773,광희리테크,20210430
2774,에스엔지,20200601
2775,성무토건,20201126
2776,대광산업,20220526
2777,대림레이저,20190612
2778,핫독,20210903
2779,엔터스페이스,20200916
2780,단홍플러스,20220226
2781,제아에이치앤비,20211001
2782,내츄럴에프앤디,20211231
2783,제이씨글로벌미디어,20210630
2784,바겐,20220228
2785,디에스아이,20210826
2786,네오젠소프트,20220704
2787,제이스톤,20211231
2788,코티스,20191021
2789,제이티로직스,20200917
2790,에스아이디,20200630
2791,동성전기,20200821
2792,부경포장,20220203
2793,인정건설,20220429
2794,행복나눔,20211117
2795,아주호텔제주,20201228
2796,신안,20200610
2797,기룡건설,20200310
2798,제이원리미티드,20211206
2799,성엽개발,20210630
2800,대일피씨,20191226
2801,태형,20211221
2802,용진산업,20220602
2803,신한산업,20201127
2804,유니온정공,20200522
2805,한다소프트,20210601
2806,마스턴제사호위탁관리부동산투자회사,20191122
2807,엘솔컴퍼니,20201215
2808,화우,20220726
2809,디에스코리아퍼시픽,20200203
2810,이데아스,20211231
2811,글로베스트코리아,20200930
2812,일우텍,20210924
2813,지에스엠티,20211227
2814,세림기업,20210430
2815,이엔이,20220630
2816,대일아이씨티,20211201
2817,이노셈코리아반도체사업부,20190630
2818,대일연와,20200623
2819,삼양에프앤비여의도지점,20190523
2820,삼양에프앤비영등포점,20200507
2821,첫마을아파트이단지관리사무소,20210331
2822,천성세이브마트구로점,20191231
2823,코닉오토메이션(주)서울지점,20220714
2824,에프엠전자(주)대전,20200630
2825,은광서울대역지점,20211231
2826,삼양에프앤비대구동성로점,20190523
2827,칠성섬유,20191014
2828,동우써키트인천지점,20210930
2829,한국파비스제약,20200630
2830,한불모터스(주)강남서비스센터,20190331
2831,엠티엠,20200301
2832,진영푸드(주)피자헛청담사거리점,20211231
2833,동아송강회계법인,20201201
2834,브랜드엑스그룹,20191231
2835,예온커뮤니케이션,20200403
2836,넥스트페이지,20210625
2837,포잉,20220801
2838,위더스플래닛,20210311
2839,에이펙스서비스,20220214
2840,경일종합건설,20210831
2841,케이원임산,20220520
2842,마음들,20201231
2843,오케이할부금융,20210630
2844,레비아텍,20220520
2845,인광,20201231
2846,레캅,20210831
2847,예광,20210531
2848,이산일렉트론,20210201
2849,천연애,20201231
2850,대세기업,20210510
2851,돈팜스,20210601
2852,경방,20210427
2853,실리콘뱅크,20191231
2854,현대에스티,20220629
2855,락앤크리에이티브,20210714
2856,이지넷,20191231
2857,이천식품,20200414
2858,보스톤홀딩스,20220331
2859,삼운레저,20210906
2860,사인웍스,20220310
2861,대봉엘에스,20220630
2862,엠도글로벌,20190522
2863,코나글로벌,20200930
2864,톡스,20200120
